longitude,latitude,name
-74.00922838649149,40.71110502538036,SAINT PAUL CHAPEL CEMETERY
-73.93526620304232,40.8262018229489,HARLEM RIVER HOUSES BLDG 6
-73.96910351578138,40.79961808344085,DOUGLASS REHAB HOUSES
-73.95138225695398,40.781616142075016,YORKVILLE POST OFFICE
-73.99873683381867,40.74163620505609,OLD CHELSEA POST OFFICE
-73.97959986104068,40.72386795738771,LOWER E SIDE HOUSES (GROUP V)
-73.97932260093927,40.723733173726885,LOWER EAST SIDE REHAB (GROUP 5) BUILDING 1
-73.97919865850828,40.72395763469281,LOWER E SIDE GROUP V BLDG 2
-73.98537325989886,40.71710189968255,SEWARD PARK EXT HOUSES BLDG 4
-73.93374470728781,40.80147159631759,WAGNER HOUSES BUILDING 22
-73.94026854270665,40.8009744029659,UPACA (SITE 6)
-73.98808874977968,40.76049737396661,PUERTO RICAN TRAVELING THEATRE
-73.90768130094212,40.874013196299416,MARBLE HILL HOUSES BUILDING 3
-73.93628284764903,40.81513182965869,LINCOLNTON POST OFFICE
-73.9916893434762,40.729147224421965,PUBLIC THEATER
-73.97623164410695,40.71952611595454,LILLIAN WALD PROJECTS BLDG 11
-73.9871971503359,40.711837039148236,LAGUARDIA HOUSES BUILDING 4
-73.94915217397248,40.79892946085494,KING TOWERS BUILDING 9
-73.94480691324699,40.781986315022145,ISAACS HOUSES BUILDING 2
-73.96883877359262,40.799856060641204,DOUGLASS REHAB BUILDING 4
-73.98357254660863,40.71225133674917,VLADECK PROJECTS BUILDING 2
-73.94530151344134,40.79494050122411,CLINTON PROJECTS COMMUNITY CTR
-73.98302025620863,40.711675815997204,VLADECK PROJECTS BUILDING 4
-73.98343355359822,40.711742786998435,VLADECK 1 HOUSES BLDG 1
-73.98268109104717,40.712066405567484,VLADECK PROJECTS BUILDING 6
-73.93933252765322,40.8032788467888,PARK AVE-E 122 STREET GARAGE
-73.98684540086751,40.77211360419269,AMSTERDAM HOUSES BUILDING 1
-73.98637667752563,40.772781752534264,AMSTERDAM HOUSES BUILDING 2
-73.95310859080196,40.804063861706915,131 SAINT NICHOLAS AVE HOUSES
-73.93152100188252,40.79814460613935,WAGNER SENIOR CENTER
-73.9766575491142,40.72022991436951,WALD HOUSES BUILDING 17
-73.97182409572326,40.7901346011253,WISE HOUSES BUILDING 2
-73.95150385996664,40.818387141004614,HARLEM STAGE GATEHOUSE
-73.95019765216394,40.78755817631068,LEXINGTON HOUSES BLDG 2
-73.94415600366536,40.796725163974436,JOHNSON HOUSES BUILDING 3
-73.9440632391516,40.79723799563024,JOHNSON HOUSES BUILDING 1
-73.94420394635108,40.83921657353692,FORT WASHINGTON PROJECT
-73.92330628688892,40.861411036897294,DYCKMAN PROJECTS BUILDING 3
-73.9908995900861,40.76803635901256,CLINTON SENIOR CENTER
-73.97207473589191,40.792542434355305,E M DEHOSTOS PROJECTS
-73.95877710211082,40.813877226989035,GRANT PROJECTS BUILDING 2
-73.94956655166037,40.81168152082482,ST NICHOLAS HOUSES BUILDING 3
-73.93814882261955,40.79578417197289,JEFFERSON PROJECTS BUILDING 1
-73.94774899466148,40.79221170548245,CLINTON PROJECTS BUILDING 6
-73.9684146513615,40.78842123024881,BROWNSTONES HOUSES BUILDING 30
-73.96841099241564,40.788899454236656,BROWNSTONES HOUSES BUILDING 20
-73.95793481596851,40.8135651022296,GRANT HOUSES BUILDING 4
-73.95832667684246,40.81460949998579,GENERAL GRANT HOUSES BLDG 1
-73.96635030592375,40.797825534463726,F DOUGLASS HOUSES II BLDG 14
-73.95727352782568,40.766884971367695,ROBBINS PLAZA MAIN BUILDING
-73.93643083043605,40.81064186665172,LINCOLN HOUSES BUILDING 5
-73.97862372277012,40.716783395624965,BARUCH PROJECTS BUILDING 12
-73.9475937085805,40.79568700668141,LEHMAN VILLAGE BUILDING 1
-73.94731617045066,40.811478780211665,ST NICHOLAS PROJECTS BLDG 4
-73.9822954358524,40.71779268752982,S GOMPERS HOUSES BUILDING 2
-73.97626378781987,40.71671610108451,BARUCH HOUSES BUILDING 3
-74.00508214304259,40.742939735646075,FULTON PROJECTS BUILDING 2
-73.94129217261136,40.78712561682006,E RIVER PROJECTS BUILDING 6
-73.93315178954259,40.79970078784442,WAGNER HOUSES BUILDING 14
-73.93706194975087,40.7969948513641,CORSI SENIOR CENTER
-73.94110716800859,40.82035792841401,DREW-HAMILTON HOUSES
-73.94337339753777,40.79680585586526,J W JOHNSON PROJECTS BLDG 5
-73.9754398221561,40.71936295119275,LILLIAN WALD PROJECTS BLDG 13
-73.93665329569949,40.82675605756267,HARLEM RIVER HOUSES BLDG 1
-73.95037495834812,40.79109091065446,CARVER SENIOR CENTER
-73.93705416336296,40.833520042098186,RANGEL HOUSES BUILDING 5
-73.93329951603121,40.800427253110996,WAGNER HOUSES BUILDING 18
-73.9769989871147,40.71880106409651,BARUCH HOUSES BUILDING 9
-73.96321381338909,40.79663752519949,F DOUGLASS HOUSES BLDG 17
-73.979289049108,40.74073331046608,STRAUS PROJECTS BUILDING 2
-73.93595115368696,40.833143763322276,RANGEL COMMUNITY CENTER
-73.98147344576454,40.71304550969614,VLADECK PROJECTS BUILDING 15
-73.9827694223541,40.712882518429225,VLADECK PROJECTS BUILDING 7
-73.94579594210911,40.79495702811097,CLINTON PROJECTS BUILDING 1
-73.93535894315528,40.81130700649586,LINCOLN PROJECTS BUILDING 1
-73.94318186373714,40.78736135604106,METRO NORTH PLAZA BUILDING 2
-73.93896433867916,40.83855547273537,AUDUBON POST OFFICE
-73.99954637594557,40.71135676144121,SMITH HOUSES BUILDING 8
-73.98630177757683,40.711953267830374,LA GUARDIA HOUSES BUILDING 6
-73.93728443592667,40.79443852379732,JEFFERSON PROJECTS BUILDING 6
-73.98685453479061,40.77312473248754,AMSTERDAM HOUSES BUILDING 5
-73.96426852719715,40.79527597069763,F DOUGLASS HOUSES I BLDG 5
-73.945408813905,40.79404847753068,CLINTON HOUSES BUILDING 3
-73.95175658288699,40.7899859896503,CARVER HOUSES BUILDING 3
-73.93277678315081,40.800300704550494,WAGNER HOUSES BUILDING 17
-73.93020910230454,40.797621554579,WAGNER HOUSES BUILDING 2
-73.96933536966324,40.78848016346236,BROWNSTONES HOUSES BUILDING 33
-73.93659482566797,40.83063281717735,POLO GROUNDS TOWERS BLDG 6
-73.96623149591434,40.79680870854808,DOUGLASS PROJECTS BUILDING 1
-73.9405309920613,40.787394275736695,E RIVER PROJECTS BUILDING 7
-73.94913834730218,40.812233468151334,ST NICHOLAS HOUSES BLDG 1
-73.95506906629312,40.81708367433084,MANHATTANVILLE PROJECTS BLG 4
-73.94083386681568,40.787993111066655,E RIVER PROJECTS BUILDING 3
-73.97698773466212,40.72150115936323,WALD PROJECTS BUILDING 4
-73.94989459274578,40.799263632741805,FOSTER PROJECTS BUILDING 8
-73.99111609527144,40.720303676550294,LOWER EAST SIDE I SITE 1
-73.95426332560771,40.818252179342565,MANHATTANVILLE REHABS GROUP 3 BUILDING 1
-73.9371308629992,40.82610556376987,HARLEM RIVER PROJECTS BLDG 4
-73.95074165322475,40.79947894900173,FOSTER PROJECTS BUILDING 7
-73.93658575914621,40.83382469183338,RANGEL PROJECTS BUILDING 6
-73.987383673111,40.77332327187059,AMSTERDAM HOUSES BUILDING 8
-73.94759644905366,40.79413898041039,LEHMAN VILLAGE BUILDING 4
-73.9884269513366,40.77374182713814,AMSTERDAM HOUSES BUILDING 13
-73.93713909037864,40.7953643309256,JEFFERSON PROJECTS BUILDING 3
-73.9797877770446,40.74098509447794,STRAUS PROJECTS COMMUNITY CENTER
-73.93976191193629,40.801629807944934,U P A C A HOUSES SITE 5
-73.9330361006675,40.8011668235211,WAGNER HOUSES BUILDING 21
-73.95375800729897,40.818884074507004,MANHATTANVILLE REHABS GROUP 2 BUILDING 1
-73.93739217425131,40.82995234894303,POLO GROUNDS TOWERS BLDG 1
-73.94577772879092,40.78672622536981,WASHINGTON HOUSES BUILDING 5
-73.96860159767502,40.79703075786525,830 AMSTERDAM AVENUE HOUSES
-74.00452163876876,40.74291861284403,FULTON HOUSES BUILDING 3
-73.93107091744368,40.798912077985946,WAGNER PROJECTS BUILDING 7
-73.97566123011256,40.721533350095754,WALD HOUSES BUILDING 10
-73.94041093879139,40.796789109455275,JEFFERSON HOUSES BUILDING 14
-73.97641851533592,40.71839816372831,LAVANBURG HOMES
-73.93202505208224,40.80000191948458,WAGNER HOUSES BUILDING 13
-73.94158606235868,40.79658130203997,J W JOHNSON HOUSES BUILDING 8
-73.93954552177017,40.78826114131539,EAST RIVER HOUSES BUILDING 4
-73.98938252670455,40.71236857443829,LAGUARDIA HOUSES BUILDING 1
-73.93760885884174,40.826280038791154,HARLEM RIVER PROJECTS BLDG 5
-73.9463843305509,40.812636606792836,ST NICHOLAS SENIOR CENTER
-73.9694552552299,40.788026367469875,BROWNSTONES HOUSES BUILDING 34
-73.96834730265392,40.78887987568954,BROWNSTONES HOUSES BUILDING 19
-73.96491262036486,40.79774925806009,F DOUGLASS I HOUSES BLDG 11
-73.92259938797028,40.861738528477645,DYCKMAN PROJECTS BUILDING 5
-73.97743907905115,40.71782007192402,BARUCH HOUSES BUILDING 8
-73.95040894445512,40.791125873866186,CARVER PROJECTS BUILDING 7
-73.98632348403183,40.71097783360004,2 BRIDGES HOUSE COMPLEX
-73.92256407267956,40.86029941745426,DYCKMAN PROJECTS BUILDING 4
-73.94978462932666,40.80081935279046,FOSTER PROJECTS BUILDING 1
-73.93939212478419,40.796344753352095,JEFFERSON PROJECTS BUILDING 16
-73.94982502224705,40.79995853838346,FOSTER PROJECTS BUILDING 5
-73.98167287074492,40.71823960334133,GRAND COALITION OF SENIORS
-73.94119813870205,40.81943184586243,DREW HAMILTON MAINTENANCE OFFICE
-73.93762020390469,40.811407096173646,LINCOLN HOUSES COMPLEX
-73.95120883405505,40.79061213532457,CARVER PROJECTS BUILDING 6
-73.9374620118426,40.831106954179404,POLO GROUNDS TOWERS BLDG 2
-73.9755169930063,40.718194769331824,BARUCH PROJECTS BUILDING 1
-73.94839612464493,40.798636065854986,FOSTER HOUSES BUILDING 10
-73.98014885716627,40.7132801399238,VLADECK PROJECTS BUILDING 24
-73.94690446256836,40.78582523690654,WASHINGTON HOUSES BUILDING 3
-73.98176384862016,40.718815305339874,SAMUEL GOMPERS HOUSES BLDG 1
-73.98177368391475,40.71177925003669,VLADECK PROJECTS BUILDING 11
-73.96812078752578,40.78878608059458,BROWNSTONES HOUSES BUILDING 15
-73.98172914993201,40.713051301261245,VLADECK PROJECTS COMPLEX
-73.94314716676519,40.797097478991695,J W JOHNSON PROJECTS COMPLEX
-73.98959505750162,40.72215277484747,HERNANDEZ HOUSES BUILDING 1
-73.94593662593026,40.789132071934695,WASHINGTON HOUSES BUILDING 12
-73.97625857223719,40.72184476334736,WALD PROJECTS BUILDING 7
-73.98185419587905,40.712390860544254,VLADECK PROJECTS BUILDING 12
-73.9231343711025,40.85965099344668,DYCKMAN PROJECTS BUILDING 2
-73.93667812482839,40.826401607672686,HARLEM RIVR HOUSES
-73.98093883359742,40.71252756104878,VLADECK PROJECTS BUILDING 17
-73.9446984915678,40.839368216529344,FORT WASHINGTON ACNC CLINIC
-73.94537198378872,40.78900145670625,WASHINGTON PROJECTS BLDG 11
-73.94198142308163,40.83239575414029,BETH UNE HOUSES
-73.98106546545789,40.713165017191,VLADECK PROJECTS BUILDING 18
-73.95089323676581,40.7995459877783,KING TOWERS SENIOR CENTER
-73.95529660252274,40.81667481325511,MANHATTANVILLE HOUSES COMPLEX
-73.94930214993964,40.793145866175486,CARVER HOUSES BUILDING 13
-73.94829666528338,40.81346087378427,ST NICHOLAS HOUSES BUILDING 10
-73.98037988321596,40.712913564033016,VLADECK 2 HOUSES COMPLEX
-73.96618225775146,40.79612031954294,DOUGLASS HOUSES 2 BLDG 2
-73.98007128189963,40.712607707129685,VLADECK PROJECTS BUILDING 23
-73.9402559719211,40.80103143246446,UPACA SENIOR CENTER
-74.00206529521297,40.749704832717,ELLIOTT PROJECTS BUILDING 1
-73.93759484786624,40.82955730453218,POLO GROUNDS COMM OPER STORAGE
-73.9566657583624,40.817005619034525,MANHATTANVILLE HOUSES BLDG 2
-73.98425029881847,40.77416032230881,WALTER READE THEATER
-73.9710748709351,40.78989820277933,WISE HOUSES BUILDING 1
-73.99083356729075,40.725564320931795,NEW YORK MARBLE CEMETERY
-73.95275815710761,40.782988920966915,KAUFMAN CONCERT HALL
-73.94889772600914,40.821395291445135,HIGH SCHOOL FOR MATHEMATICS SCIENCE & ENGINEERING AT CITY COLLEGE
-73.9385811833966,40.83832455570283,LUPERON H S
-73.95830828443034,40.814552305342794,GRANT HOUSES HEALTH CENTER
-73.98358615761437,40.712901303128724,VLADECK PROJECTS BUILDING 3
-73.9823375139091,40.71306739821568,VLADECK PROJECTS BUILDING 10
-73.98057474079542,40.712564191107134,VLADECK PROJECTS BUILDING 21
-73.9340309081457,40.845049879766435,WASHINGTON HTS IV BLDG 2
-73.98194088623563,40.71307393188053,VLADECK PROJECTS BUILDING 13
-73.9884637749625,40.717428066976815,SEWARD PARK EXTENSION HOUSES BUILDING 1
-73.98528646553508,40.71683755282978,SEWARD PARK EXT HOUSES BLDG 2
-73.98134896113413,40.71204086770365,VLADECK PROJECTS BUILDING 14
-73.93814485548342,40.83712456335535,WASHINGTON HTS 3 BLDG 6
-73.9809250257943,40.71190643221545,VLADECK PROJECTS BUILDING 16
-73.98216916236912,40.71174969504369,VLADECK PROJECTS BUILDING 8
-73.98224458436198,40.71239487388186,VLADECK PROJECTS BUILDING 9
-73.98317478068016,40.712862928479986,VLADECK PROJECTS BUILDING 5
-73.93784401435944,40.83704746796488,WASHINGTON HTS REHAB PHASE III HOUSES BUILDING 3
-73.96975594385204,40.76806362170229,EMANUEL TEMPLE
-73.9692878155203,40.78927967475278,BROWNSTONES HOUSES BUILDING 25
-73.97959023790415,40.76381687610504,CITY CENTER
-73.94533851601872,40.831219179257594,CHURCH OF THE INTERCESSION CMTRY
-74.00532804528866,40.731291321323695,CHERRY LANE THTR
-73.96826581576535,40.75841968433055,F.D. ROOSEVELT STATION
-73.9532709741495,40.77023025813252,ROOSEVELT H S
-73.98585482054399,40.741906318292415,BARUCH COLLEGE CAMPUS H S
-73.94224485546985,40.77017055677215,COLER REHABILITATION & NURSING CARE CENTER
-73.99332999108337,40.76567653832697,FOOD AND FINANCE H S
-73.99325597845463,40.765637030615636,MANHATTAN BRIDGES HIGH SCHOOL
-73.98956373800719,40.71702346473017,DUAL LANGUAGE & ASIAN STUDIES HIGH SCHOOL
-74.00248065466872,40.73378750632293,THE DUPLEX
-73.93890666229035,40.80719353832441,THE URBAN ASSEMBLY SCHOOL FOR GLOBAL COMMERCE
-73.93876075675327,40.81268425061146,LENOX TERRACE HOUSES AREA
-73.98951151367496,40.717012191624356,NEW DESIGN HIGH SCHOOL
-73.97428481511328,40.763771834025825,PARIS THEATRE
-73.98936762166055,40.716965482990645,ESSEX STREET ACADEMY
-73.9894392510097,40.716988957752804,LOWER MANHATTAN ARTS ACADEMY
-73.98963524783663,40.71704188792165,URBAN ASSEMBLY ACADEMY OF GOVERNMENT & LAW
-73.99351820421943,40.76575551097734,HIGH SCHOOL OF HOSPITALITY MANAGEMENT
-73.99318965367884,40.765604171569514,URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION
-73.99340981144627,40.76571170305104,FACING HISTORY SCHOOL
-73.9479907634022,40.81234478333464,HARLEM CHILDRENS ZONE PROMISE ACADEMY 1 HIGH SCHOOL
-73.94213868357669,40.785213709494556,RENAISSANCE CHARTER HS FOR INNOVATION
-74.01301689318049,40.70570233914433,URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN
-74.01297676738567,40.70575136026734,R GREEN TEACHING
-73.98255291304746,40.73259219602,HEALTH PROF & HUMAN SVCS
-74.00155219524379,40.706438416727586,FULTON MARKET
-73.99641877214096,40.7455316028038,FASHIONS INDUSTRIES HS
-73.9410313010362,40.81975644445214,DREW-HAMILTON MANAGEMENT OFFICE
-73.99654445094066,40.72293906461984,LAD 20 FDNY\PRINCE
-73.94107073167658,40.82054973821347,DREW HAMILTON HOUSES BOILER
-73.99048875310218,40.72239753652268,CASCADES HS
-74.00660929484621,40.719621448532514,LAD 8 FDNY\VARICK
-74.00245996616964,40.74314983880071,LANDMARK HS
-74.00261723403584,40.7432150214797,HUMANITIES PREPARATORY
-74.00255389382394,40.74319147289686,HUDSON HS
-74.00241845716484,40.74313119283362,MANHATTAN BUSINESS ACADEMY
-74.0023604270935,40.743104691382015,J BALDWIN H S
-73.98726731340065,40.73558038674736,GRAMERCY ARTS HIGH SCHOOL
-73.98728558501456,40.73554567410333,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY
-73.9873310922452,40.735492724678586,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE
-73.96452893447916,40.80024319657033,MANHATTAN VALLEY SENIOR CENTER
-73.94994609316095,40.81821188809739,RANDOLPH CAMPUS HS
-73.99055496619302,40.74743409112272,SATELLITE ACADEMY HIGH SCHOOL
-73.98817918075179,40.767835126288574,ENVIRONMENTAL STUDIES H S
-73.98115572053675,40.77478995570294,ANSONIA POST OFFICE
-73.9949216527696,40.751137339844796,JAMES A FARLEY POST OFFICE
-74.00571309222546,40.7283201506387,VILLAGE POST OFFICE
-74.0058748744309,40.70755840712348,PECK SLIP RETAIL POST OFFICE
-73.98351443602127,40.75765778033216,JACQUELINE K ONASSIS HS
-73.9858186992525,40.71136589019777,PS 184 S WEN
-74.01018993596375,40.712563681648795,CHURCH STREET POST OFFICE
-73.94677098049719,40.791932650187206,THE HERITAGE SCHL
-73.96290369290952,40.80203899118654,BLOOMINGDALE FAMILY PROGRAM HEAD START
-73.98739437823029,40.73542379867772,UNION SQUARE ACADEMY FOR HEALTH SCIENCES
-73.9874238515417,40.73539206501929,ACADEMY FOR SOFTWARE ENGINEERING
-74.00057407712175,40.74280746641255,JOYCE THEATRE
-74.01254610170487,40.70992469537414,LAD 10 FDNY
-73.94640418770032,40.76522720673501,ROOSEVELT ISLAND POST OFFICE
-73.98595959993257,40.75793705656278,MINSKOFF THEATRE
-73.98618632732686,40.75775072295169,BEST BUY THEATER
-73.94161137892452,40.805504276743456,MORRIS PARK SR HOME
-73.98477248879159,40.72676153239371,JOHN PAUL II FRIENDSHIP CENTER
-73.94181589955251,40.8163840948375,HARLEM TEAMS FOR SELF HELP
-73.98456832920799,40.756925239281344,HUDSON THTR
-73.98507716960005,40.76119183363925,AMBASSADOR THTR
-73.99160326810293,40.7615384378268,THEATRE AT ST CLEMENTS
-73.93906384665235,40.845219908585335,ARC FT WASHINGTON SENIOR CENTER
-73.94375137310146,40.79235466388222,FRANKLIN PLAZA BUILDING 1
-73.98825082444736,40.75554126035097,NEDERLANDER THTR
-73.93986387360005,40.812636918239825,LT JOSEPH P KENNEDY COMMUNITY CENTER
-73.95133379951791,40.7897583208194,CARVER PROJECTS
-73.94818511410067,40.78604828745083,WASHINGTON PROJECTS BLDG 1
-74.00494825368321,40.724056021205186,BROOME STREET ACADEMY CHARTER HIGH SCHOOL
-73.93154537135362,40.798248418060005,WAGNER HOUSES BUILDING 4
-73.9475410837909,40.78581327749307,WASHINGTON PROJECTS BLDG 2
-73.9907850075721,40.768623322442735,HARBORVIEW TERRACE HOUSES
-73.94545578397111,40.787440382014196,WASHINGTON PROJECTS BLDG 6
-73.97998671381896,40.716839711207705,BARUCH PROJECTS BUILDING 14
-73.93860061671505,40.79535009407895,JEFFERSON PROJECTS
-73.94837332221788,40.82659975492106,HAMILTON GRANGE POST OFFICE
-73.94598662386535,40.8243308438986,HAMILTON GRANGE SENIOR CENTER
-73.94432257384003,40.833182116123425,WASHINGTON HEIGHTS REHAB III
-73.97304428307862,40.72562563376373,JACOB RIIS I HOUSES BLDG 5
-73.97392822384178,40.72598878368799,JACOB RIIS HOUSES BLDG 3
-73.97284910032013,40.72603336157471,J RIIS I HOUSES BUILDING 4
-73.99114777348764,40.71198613833571,RUTGERS HOUSES COMPLEX
-73.98942673257409,40.7222191706359,HERNANDEZ HOUSE COMPLEX
-73.9483863602314,40.79455120010438,LEHMAN VILLAGE BUILDING 3
-73.93139964344577,40.799850119554456,WAGNER HOUSES BUILDING 12
-73.97854962832763,40.71925859324573,BARUCH PROJECTS BUILDING 17
-73.98723698914594,40.71213214000574,LA GUARDIA PROJECTS
-73.94291554655119,40.79617452193364,J W JOHNSON PROJECTS BLDG 7
-73.94518066403312,40.79743838453941,TAFT PROJECTS BUILDING 8
-73.94575885159497,40.780768235146795,HOLMES TOWERS BUILDING 1
-73.93907196051828,40.79468865407584,JEFFERSON PROJECTS BUILDING 10
-73.98591413421286,40.75917978610045,LUNT FONTANNE THEATRE
-73.99902573933255,40.71604306006748,CHINATOWN SENIOR CITIZEN CENTER
-73.93077034382162,40.799607409182705,WAGNER HOUSES BUILDING 11
-73.94541809324619,40.780699907675505,JOHN H HOLMES TOWERS
-73.94541488418446,40.79478747262843,DEWITT CLINTON PROJECTS
-73.94165157092067,40.79114480031608,FRANKLIN PLAZA COMPLEX
-74.00239927576415,40.74900207846653,ELLIOTT PROJECTS COMPLEX
-73.90699382811754,40.87592296469683,MARBLE HILL HOUSES BUILDING 7
-73.90748352486246,40.875796807088,MARBLE HILL PROJECTS BLDG 8
-73.90817375273544,40.87523292101767,MARBLE HILL HOUSES BUILDING 9
-73.93826340438235,40.820597659348536,SAMUEL CITY HOUSES BUILDING 6
-73.93856072282723,40.82037008391029,SAMUEL CITY HOUSES BUILDING 7
-73.93881299653714,40.82048182007829,SAMUEL CITY HOUSES BUILDING 9
-73.939264822104,40.82069286200578,SAMUEL CITY HOUSES BUILDING 14
-73.93941179968222,40.820614723061794,SAMUEL CITY HOUSES BUILDING 15
-73.9394721502571,40.8205250915527,SAMUEL CITY HOUSES BUILDING 16
-73.93957644586816,40.820436437433315,FREDERICK SAMUEL CITY BLDG 17
-73.93958536195457,40.82029717829556,SAMUEL CITY HOUSES BUILDING 18
-73.93930670270848,40.82020450709718,SAMUEL CITY HOUSES BUILDING 19
-73.93921508494589,40.82015962765039,SAMUEL CITY HOUSES BUILDING 20
-73.93895904140456,40.82005170555948,SAMUEL CITY HOUSES BUILDING 21
-73.93870169079189,40.82000101471499,SAMUEL CITY HOUSES BUILDING 22
-73.93859377920855,40.81992560216988,SAMUEL CITY HOUSES BUILDING 23
-73.93834023511967,40.8198319887874,SAMUEL CITY HOUSES BUILDING 24
-73.93821347330545,40.8197746890884,SAMUEL CITY HOUSES BUILDING 25
-73.9377779814391,40.81956269776825,FREDERICK SAMUEL CITY BLDG 49
-73.93724680736294,40.819626318439454,SAMUEL APARTMENTS BLDG 48
-73.93772643827174,40.81896014697589,SAMUEL CITY HOUSES BUILDING 26
-73.93779180668098,40.81887624266896,SAMUEL CITY HOUSES BUILDING 27
-73.93909183065881,40.81929758971896,SAMUEL CITY HOUSES BUILDING 29
-73.93915581822775,40.81934913187992,SAMUEL APARTMENTS BLDG 30
-73.93922829033335,40.81939137853005,FREDERICK SAMUEL CITY BLDG 31
-73.93943353815833,40.819435125779,FREDERICK SAMUEL CITY BLDG 32
-73.9400217751685,40.819789554264254,FREDERICK SAMUEL CITY BLDG 35
-73.94663601956292,40.79545001998716,LEHMAN VILLAGE BUILDING 2
-73.9565649977514,40.81201109225526,GENERAL GRANT HOUSES BLDG 7
-73.93982953390498,40.81993897209283,FREDERICK SAMUEL CITY BLDG 34
-73.93981529222577,40.820067735758684,FREDERICK SAMUEL CITY BLDG 33
-73.9379244972856,40.822682221396995,FREDERICK SAMUEL CITY BLDG 10
-73.93797804732259,40.82259363205368,FREDERICK SAMUEL CITY BLDG 11
-73.93804618339027,40.822500127151166,FREDERICK SAMUEL CITY BLDG 12
-73.93812729252078,40.822394321160544,FREDERICK SAMUEL CITY BLDG 13
-73.93926264885418,40.818207224159465,FREDERICK SAMUEL CITY BLDG 36
-73.94080904323384,40.818726660719314,FREDERICK SAMUEL CITY BLDG 37
-73.9408460563231,40.81864980009986,FREDERICK SAMUEL CITY BLDG 38
-73.94027853631283,40.81701398129363,FREDERICK SAMUEL CITY BLDG 44
-73.94010686716118,40.81695385752772,FREDERICK SAMUEL CITY BLDG 45
-73.93723909870943,40.820200419324365,SAMUEL CITY HOUSES BUILDING 1
-73.9374030927802,40.820275545799944,SAMUEL CITY HOUSES BUILDING 2
-73.93759116024421,40.820329381674256,SAMUEL CITY HOUSES BUILDING 3
-73.93794336647328,40.82044510860189,SAMUEL CITY HOUSES BUILDING 4
-73.93808359356784,40.82053890060951,SAMUEL CITY HOUSES BUILDING 5
-73.96180844356637,40.77264067906937,TEMPLE ISRAEL 75 ST
-74.00401132274712,40.72061205749387,CANAL STREET POST OFFICE
-73.93706742870111,40.79483407767519,JEFFERSON HOUSES BUILDING 5
-74.00352200860661,40.71031328191328,CITY HALL SENIOR CENTER
-73.98989573154907,40.7320737278051,COOPER POST OFFICE
-73.98586483346142,40.72370204638014,FIRST PROJECTS BUILDING D- 1
-73.98584841137446,40.723261858176166,FIRST HOUSES BUILDING 1
-73.98661655163039,40.724059253917346,FIRST PROJECTS BUILDING D- 4
-73.98617454694306,40.723833109983126,FIRST HOUSES BUILDING 5
-73.98561998032017,40.723597713588255,FIRST PROJECTS BUILDING C
-73.98849601429019,40.717118113171274,SEWARD PARK EXTENSION PROJECTS
-73.98571919390159,40.72345108778464,FIRST HOUSES BUILDING 2
-73.98684628247412,40.72410000982049,FIRST HOUSES BUILDING D 5
-73.97539527029677,40.723879635827586,JACOB RIIS PROJECTS BLDG 10
-73.94103506340782,40.81956888762916,DREW HAMILTON HOUSES BLDG 4
